year,sex,name,n,prop
1980,F,ADELE,3,0.01
1981,F,ADELE,9,0.04
1982,F,ADELE,5,0.02
1983,F,ADELE,2,0.01
1984,F,ADELE,4,0.02
1985,F,ADELE,3,0.01
1986,F,ADELE,4,0.02
1987,F,ADELE,2,0.01
1988,F,ADELE,2,0.01
1989,F,ADELE,5,0.02
1990,F,ADELE,4,0.02
1991,F,ADELE,2,0.01
1992,F,ADELE,7,0.03
1993,F,ADELE,14,0.06
1994,F,ADELE,19,0.08
1995,F,ADELE,17,0.08
1996,F,ADELE,15,0.07
1997,F,ADELE,15,0.08
1998,F,ADELE,10,0.06
1999,F,ADELE,16,0.1
2000,F,ADELE,19,0.12
2001,F,ADELE,27,0.17
2002,F,ADELE,23,0.15
2003,F,ADELE,41,0.27
2004,F,ADELE,41,0.28
2005,F,ADELE,36,0.24
2006,F,ADELE,66,0.42
2007,F,ADELE,51,0.32
2008,F,ADELE,71,0.44
2009,F,ADELE,78,0.48
2010,F,ADELE,60,0.38
2011,F,ADELE,100,0.64
2012,F,ADELE,133,0.85
2013,F,ADELE,136,0.88
2014,F,ADELE,172,1.11
2015,F,ADELE,169,1.14
2016,F,ADELE,140,0.99
2017,F,ADELE,151,1.14
2018,F,ADELE,147,1.17
1980,F,ALEXANDRA,127,0.5
1981,F,ALEXANDRA,104,0.42
1982,F,ALEXANDRA,114,0.47
1983,F,ALEXANDRA,142,0.6
1984,F,ALEXANDRA,195,0.84
1985,F,ALEXANDRA,256,1.13
1986,F,ALEXANDRA,273,1.22
1987,F,ALEXANDRA,350,1.58
1988,F,ALEXANDRA,500,2.17
1989,F,ALEXANDRA,476,1.95
1990,F,ALEXANDRA,661,2.58
1991,F,ALEXANDRA,742,2.95
1992,F,ALEXANDRA,1016,4.22
1993,F,ALEXANDRA,961,4.17
1994,F,ALEXANDRA,915,3.99
1995,F,ALEXANDRA,803,3.72
1996,F,ALEXANDRA,702,3.45
1997,F,ALEXANDRA,582,3.16
1998,F,ALEXANDRA,474,2.76
1999,F,ALEXANDRA,401,2.47
2000,F,ALEXANDRA,357,2.29
2001,F,ALEXANDRA,307,1.92
2002,F,ALEXANDRA,222,1.47
2003,F,ALEXANDRA,197,1.3
2004,F,ALEXANDRA,204,1.37
2005,F,ALEXANDRA,215,1.43
2006,F,ALEXANDRA,168,1.07
2007,F,ALEXANDRA,164,1.03
2008,F,ALEXANDRA,174,1.08
2009,F,ALEXANDRA,143,0.88
2010,F,ALEXANDRA,132,0.83
2011,F,ALEXANDRA,108,0.69
2012,F,ALEXANDRA,106,0.67
2013,F,ALEXANDRA,86,0.56
2014,F,ALEXANDRA,72,0.46
2015,F,ALEXANDRA,66,0.45
2016,F,ALEXANDRA,54,0.38
2017,F,ALEXANDRA,49,0.37
2018,F,ALEXANDRA,30,0.24
1980,F,ALEXIA,2,0.01
1981,F,ALEXIA,7,0.03
1982,F,ALEXIA,3,0.01
1983,F,ALEXIA,4,0.02
1984,F,ALEXIA,12,0.05
1985,F,ALEXIA,5,0.02
1986,F,ALEXIA,2,0.01
1987,F,ALEXIA,6,0.03
1988,F,ALEXIA,12,0.05
1989,F,ALEXIA,26,0.11
1990,F,ALEXIA,23,0.09
1991,F,ALEXIA,27,0.11
1992,F,ALEXIA,24,0.1
1993,F,ALEXIA,42,0.18
1994,F,ALEXIA,48,0.21
1995,F,ALEXIA,72,0.33
1996,F,ALEXIA,64,0.31
1997,F,ALEXIA,105,0.57
1998,F,ALEXIA,128,0.74
1999,F,ALEXIA,136,0.84
2000,F,ALEXIA,118,0.76
2001,F,ALEXIA,139,0.87
2002,F,ALEXIA,150,0.99
2003,F,ALEXIA,174,1.15
2004,F,ALEXIA,164,1.11
2005,F,ALEXIA,178,1.19
2006,F,ALEXIA,181,1.15
2007,F,ALEXIA,267,1.68
2008,F,ALEXIA,273,1.69
2009,F,ALEXIA,279,1.72
2010,F,ALEXIA,277,1.74
2011,F,ALEXIA,261,1.66
2012,F,ALEXIA,206,1.31
2013,F,ALEXIA,176,1.14
2014,F,ALEXIA,177,1.14
2015,F,ALEXIA,158,1.07
2016,F,ALEXIA,132,0.93
2017,F,ALEXIA,154,1.16
2018,F,ALEXIA,127,1.01
1980,F,ALICE,11,0.04
1981,F,ALICE,14,0.06
1982,F,ALICE,13,0.05
1983,F,ALICE,12,0.05
1984,F,ALICE,15,0.06
1985,F,ALICE,14,0.06
1986,F,ALICE,17,0.08
1987,F,ALICE,15,0.07
1988,F,ALICE,8,0.03
1989,F,ALICE,23,0.09
1990,F,ALICE,20,0.08
1991,F,ALICE,35,0.14
1992,F,ALICE,32,0.13
1993,F,ALICE,41,0.18
1994,F,ALICE,48,0.21
1995,F,ALICE,76,0.35
1996,F,ALICE,74,0.36
1997,F,ALICE,91,0.49
1998,F,ALICE,91,0.53
1999,F,ALICE,88,0.54
2000,F,ALICE,79,0.51
2001,F,ALICE,140,0.88
2002,F,ALICE,128,0.85
2003,F,ALICE,124,0.82
2004,F,ALICE,144,0.97
2005,F,ALICE,163,1.09
2006,F,ALICE,191,1.21
2007,F,ALICE,217,1.36
2008,F,ALICE,236,1.46
2009,F,ALICE,286,1.77
2010,F,ALICE,381,2.4
2011,F,ALICE,388,2.47
2012,F,ALICE,398,2.53
2013,F,ALICE,447,2.9
2014,F,ALICE,471,3.04
2015,F,ALICE,480,3.25
2016,F,ALICE,497,3.51
2017,F,ALICE,519,3.9
2018,F,ALICE,525,4.18
1980,F,ALICIA,19,0.08
1981,F,ALICIA,18,0.07
1982,F,ALICIA,10,0.04
1983,F,ALICIA,18,0.08
1984,F,ALICIA,23,0.1
1985,F,ALICIA,19,0.08
1986,F,ALICIA,25,0.11
1987,F,ALICIA,20,0.09
1988,F,ALICIA,13,0.06
1989,F,ALICIA,23,0.09
1990,F,ALICIA,26,0.1
1991,F,ALICIA,31,0.12
1992,F,ALICIA,28,0.12
1993,F,ALICIA,36,0.16
1994,F,ALICIA,41,0.18
1995,F,ALICIA,37,0.17
1996,F,ALICIA,80,0.39
1997,F,ALICIA,95,0.52
1998,F,ALICIA,116,0.67
1999,F,ALICIA,118,0.73
2000,F,ALICIA,141,0.9
2001,F,ALICIA,156,0.98
2002,F,ALICIA,182,1.2
2003,F,ALICIA,197,1.3
2004,F,ALICIA,202,1.36
2005,F,ALICIA,206,1.37
2006,F,ALICIA,227,1.44
2007,F,ALICIA,268,1.68
2008,F,ALICIA,239,1.48
2009,F,ALICIA,278,1.72
2010,F,ALICIA,309,1.94
2011,F,ALICIA,290,1.85
2012,F,ALICIA,301,1.92
2013,F,ALICIA,257,1.67
2014,F,ALICIA,238,1.54
2015,F,ALICIA,254,1.72
2016,F,ALICIA,239,1.69
2017,F,ALICIA,184,1.38
2018,F,ALICIA,164,1.31
1980,F,AMANDA,64,0.25
1981,F,AMANDA,76,0.3
1982,F,AMANDA,68,0.28
1983,F,AMANDA,97,0.41
1984,F,AMANDA,88,0.38
1985,F,AMANDA,137,0.61
1986,F,AMANDA,162,0.73
1987,F,AMANDA,189,0.85
1988,F,AMANDA,179,0.78
1989,F,AMANDA,210,0.86
1990,F,AMANDA,168,0.66
1991,F,AMANDA,208,0.83
1992,F,AMANDA,178,0.74
1993,F,AMANDA,126,0.55
1994,F,AMANDA,134,0.58
1995,F,AMANDA,113,0.52
1996,F,AMANDA,124,0.61
1997,F,AMANDA,104,0.56
1998,F,AMANDA,94,0.55
1999,F,AMANDA,97,0.6
2000,F,AMANDA,73,0.47
2001,F,AMANDA,70,0.44
2002,F,AMANDA,78,0.52
2003,F,AMANDA,46,0.3
2004,F,AMANDA,61,0.41
2005,F,AMANDA,58,0.39
2006,F,AMANDA,62,0.39
2007,F,AMANDA,55,0.35
2008,F,AMANDA,50,0.31
2009,F,AMANDA,62,0.38
2010,F,AMANDA,44,0.28
2011,F,AMANDA,46,0.29
2012,F,AMANDA,37,0.24
2013,F,AMANDA,30,0.19
2014,F,AMANDA,37,0.24
2015,F,AMANDA,37,0.25
2016,F,AMANDA,32,0.23
2017,F,AMANDA,40,0.3
2018,F,AMANDA,36,0.29
1980,F,AMELIE,415,1.65
1981,F,AMELIE,532,2.13
1982,F,AMELIE,530,2.18
1983,F,AMELIE,470,2
1984,F,AMELIE,440,1.89
1985,F,AMELIE,406,1.8
1986,F,AMELIE,385,1.73
1987,F,AMELIE,373,1.68
1988,F,AMELIE,336,1.46
1989,F,AMELIE,398,1.63
1990,F,AMELIE,466,1.82
1991,F,AMELIE,424,1.68
1992,F,AMELIE,391,1.62
1993,F,AMELIE,402,1.74
1994,F,AMELIE,489,2.13
1995,F,AMELIE,538,2.49
1996,F,AMELIE,517,2.54
1997,F,AMELIE,473,2.57
1998,F,AMELIE,367,2.13
1999,F,AMELIE,336,2.07
2000,F,AMELIE,272,1.74
2001,F,AMELIE,299,1.87
2002,F,AMELIE,288,1.9
2003,F,AMELIE,304,2.01
2004,F,AMELIE,238,1.6
2005,F,AMELIE,209,1.39
2006,F,AMELIE,211,1.34
2007,F,AMELIE,200,1.26
2008,F,AMELIE,133,0.82
2009,F,AMELIE,153,0.94
2010,F,AMELIE,125,0.79
2011,F,AMELIE,144,0.92
2012,F,AMELIE,106,0.67
2013,F,AMELIE,74,0.48
2014,F,AMELIE,85,0.55
2015,F,AMELIE,72,0.49
2016,F,AMELIE,64,0.45
2017,F,AMELIE,57,0.43
2018,F,AMELIE,50,0.4
1980,F,ANAIS,1,0
1981,F,ANAIS,11,0.04
1982,F,ANAIS,19,0.08
1983,F,ANAIS,12,0.05
1984,F,ANAIS,6,0.03
1985,F,ANAIS,10,0.04
1986,F,ANAIS,4,0.02
1987,F,ANAIS,14,0.06
1988,F,ANAIS,15,0.07
1989,F,ANAIS,21,0.09
1990,F,ANAIS,17,0.07
1991,F,ANAIS,35,0.14
1992,F,ANAIS,34,0.14
1993,F,ANAIS,33,0.14
1994,F,ANAIS,37,0.16
1995,F,ANAIS,35,0.16
1996,F,ANAIS,58,0.29
1997,F,ANAIS,54,0.29
1998,F,ANAIS,50,0.29
1999,F,ANAIS,55,0.34
2000,F,ANAIS,48,0.31
2001,F,ANAIS,62,0.39
2002,F,ANAIS,94,0.62
2003,F,ANAIS,111,0.73
2004,F,ANAIS,153,1.03
2005,F,ANAIS,167,1.11
2006,F,ANAIS,178,1.13
2007,F,ANAIS,208,1.31
2008,F,ANAIS,238,1.48
2009,F,ANAIS,259,1.6
2010,F,ANAIS,264,1.66
2011,F,ANAIS,285,1.81
2012,F,ANAIS,301,1.92
2013,F,ANAIS,278,1.81
2014,F,ANAIS,224,1.45
2015,F,ANAIS,213,1.44
2016,F,ANAIS,194,1.37
2017,F,ANAIS,128,0.96
2018,F,ANAIS,129,1.03
1980,F,ANDREANNE,50,0.2
1981,F,ANDREANNE,79,0.32
1982,F,ANDREANNE,130,0.54
1983,F,ANDREANNE,151,0.64
1984,F,ANDREANNE,162,0.69
1985,F,ANDREANNE,145,0.64
1986,F,ANDREANNE,172,0.77
1987,F,ANDREANNE,186,0.84
1988,F,ANDREANNE,235,1.02
1989,F,ANDREANNE,327,1.34
1990,F,ANDREANNE,339,1.32
1991,F,ANDREANNE,292,1.16
1992,F,ANDREANNE,305,1.27
1993,F,ANDREANNE,230,1
1994,F,ANDREANNE,210,0.92
1995,F,ANDREANNE,215,1
1996,F,ANDREANNE,180,0.88
1997,F,ANDREANNE,160,0.87
1998,F,ANDREANNE,121,0.7
1999,F,ANDREANNE,91,0.56
2000,F,ANDREANNE,76,0.49
2001,F,ANDREANNE,60,0.38
2002,F,ANDREANNE,58,0.38
2003,F,ANDREANNE,52,0.34
2004,F,ANDREANNE,43,0.29
2005,F,ANDREANNE,28,0.19
2006,F,ANDREANNE,39,0.25
2007,F,ANDREANNE,30,0.19
2008,F,ANDREANNE,26,0.16
2009,F,ANDREANNE,15,0.09
2010,F,ANDREANNE,20,0.13
2011,F,ANDREANNE,9,0.06
2012,F,ANDREANNE,25,0.16
2013,F,ANDREANNE,20,0.13
2014,F,ANDREANNE,15,0.1
2015,F,ANDREANNE,6,0.04
2016,F,ANDREANNE,7,0.05
2017,F,ANDREANNE,5,0.04
2018,F,ANDREANNE,1,0.01
1980,F,ANNABELLE,22,0.09
1981,F,ANNABELLE,41,0.16
1982,F,ANNABELLE,26,0.11
1983,F,ANNABELLE,18,0.08
1984,F,ANNABELLE,24,0.1
1985,F,ANNABELLE,23,0.1
1986,F,ANNABELLE,30,0.13
1987,F,ANNABELLE,18,0.08
1988,F,ANNABELLE,23,0.1
1989,F,ANNABELLE,65,0.27
1990,F,ANNABELLE,62,0.24
1991,F,ANNABELLE,64,0.25
1992,F,ANNABELLE,84,0.35
1993,F,ANNABELLE,89,0.39
1994,F,ANNABELLE,82,0.36
1995,F,ANNABELLE,81,0.37
1996,F,ANNABELLE,96,0.47
1997,F,ANNABELLE,108,0.59
1998,F,ANNABELLE,96,0.56
1999,F,ANNABELLE,112,0.69
2000,F,ANNABELLE,110,0.7
2001,F,ANNABELLE,129,0.81
2002,F,ANNABELLE,146,0.97
2003,F,ANNABELLE,160,1.06
2004,F,ANNABELLE,196,1.32
2005,F,ANNABELLE,199,1.33
2006,F,ANNABELLE,234,1.49
2007,F,ANNABELLE,223,1.4
2008,F,ANNABELLE,255,1.58
2009,F,ANNABELLE,248,1.53
2010,F,ANNABELLE,228,1.43
2011,F,ANNABELLE,230,1.46
2012,F,ANNABELLE,271,1.72
2013,F,ANNABELLE,215,1.4
2014,F,ANNABELLE,222,1.43
2015,F,ANNABELLE,235,1.59
2016,F,ANNABELLE,200,1.41
2017,F,ANNABELLE,189,1.42
2018,F,ANNABELLE,173,1.38
1980,F,ANNIE,1102,4.37
1981,F,ANNIE,947,3.79
1982,F,ANNIE,820,3.38
1983,F,ANNIE,623,2.65
1984,F,ANNIE,519,2.23
1985,F,ANNIE,445,1.97
1986,F,ANNIE,381,1.71
1987,F,ANNIE,308,1.39
1988,F,ANNIE,263,1.14
1989,F,ANNIE,243,1
1990,F,ANNIE,249,0.97
1991,F,ANNIE,198,0.79
1992,F,ANNIE,164,0.68
1993,F,ANNIE,141,0.61
1994,F,ANNIE,108,0.47
1995,F,ANNIE,117,0.54
1996,F,ANNIE,106,0.52
1997,F,ANNIE,78,0.42
1998,F,ANNIE,69,0.4
1999,F,ANNIE,31,0.19
2000,F,ANNIE,46,0.29
2001,F,ANNIE,38,0.24
2002,F,ANNIE,35,0.23
2003,F,ANNIE,34,0.22
2004,F,ANNIE,28,0.19
2005,F,ANNIE,30,0.2
2006,F,ANNIE,22,0.14
2007,F,ANNIE,18,0.11
2008,F,ANNIE,19,0.12
2009,F,ANNIE,10,0.06
2010,F,ANNIE,16,0.1
2011,F,ANNIE,20,0.13
2012,F,ANNIE,19,0.12
2013,F,ANNIE,13,0.08
2014,F,ANNIE,20,0.13
2015,F,ANNIE,13,0.09
2016,F,ANNIE,8,0.06
2017,F,ANNIE,13,0.1
2018,F,ANNIE,12,0.1
1980,F,ARIANE,100,0.4
1981,F,ARIANE,95,0.38
1982,F,ARIANE,100,0.41
1983,F,ARIANE,91,0.39
1984,F,ARIANE,111,0.48
1985,F,ARIANE,132,0.58
1986,F,ARIANE,122,0.55
1987,F,ARIANE,177,0.8
1988,F,ARIANE,169,0.73
1989,F,ARIANE,177,0.73
1990,F,ARIANE,198,0.77
1991,F,ARIANE,219,0.87
1992,F,ARIANE,209,0.87
1993,F,ARIANE,199,0.86
1994,F,ARIANE,174,0.76
1995,F,ARIANE,228,1.06
1996,F,ARIANE,263,1.29
1997,F,ARIANE,241,1.31
1998,F,ARIANE,477,2.77
1999,F,ARIANE,426,2.62
2000,F,ARIANE,399,2.56
2001,F,ARIANE,302,1.89
2002,F,ARIANE,301,1.99
2003,F,ARIANE,339,2.24
2004,F,ARIANE,271,1.83
2005,F,ARIANE,259,1.73
2006,F,ARIANE,252,1.6
2007,F,ARIANE,229,1.44
2008,F,ARIANE,207,1.28
2009,F,ARIANE,221,1.36
2010,F,ARIANE,195,1.23
2011,F,ARIANE,188,1.2
2012,F,ARIANE,152,0.97
2013,F,ARIANE,147,0.95
2014,F,ARIANE,130,0.84
2015,F,ARIANE,119,0.81
2016,F,ARIANE,100,0.71
2017,F,ARIANE,73,0.55
2018,F,ARIANE,57,0.45
1980,F,AUDREY,399,1.58
1981,F,AUDREY,492,1.97
1982,F,AUDREY,470,1.93
1983,F,AUDREY,543,2.31
1984,F,AUDREY,604,2.59
1985,F,AUDREY,612,2.71
1986,F,AUDREY,704,3.16
1987,F,AUDREY,685,3.08
1988,F,AUDREY,694,3.02
1989,F,AUDREY,654,2.68
1990,F,AUDREY,753,2.94
1991,F,AUDREY,840,3.34
1992,F,AUDREY,830,3.45
1993,F,AUDREY,814,3.53
1994,F,AUDREY,741,3.23
1995,F,AUDREY,763,3.53
1996,F,AUDREY,740,3.64
1997,F,AUDREY,657,3.57
1998,F,AUDREY,548,3.19
1999,F,AUDREY,490,3.01
2000,F,AUDREY,414,2.65
2001,F,AUDREY,478,2.99
2002,F,AUDREY,382,2.53
2003,F,AUDREY,339,2.24
2004,F,AUDREY,314,2.12
2005,F,AUDREY,267,1.78
2006,F,AUDREY,244,1.55
2007,F,AUDREY,212,1.33
2008,F,AUDREY,181,1.12
2009,F,AUDREY,153,0.94
2010,F,AUDREY,124,0.78
2011,F,AUDREY,104,0.66
2012,F,AUDREY,73,0.46
