Taxon	858.ITS	1002.ITS	927.ITS	902.ITS	988.ITS	851.ITS	987.ITS	957.ITS	997.ITS	953.ITS	848.ITS	972.ITS	986.ITS	918.ITS	931.ITS	903.ITS	967.ITS	1003.ITS	887.ITS	867.ITS	872.ITS	936.ITS	982.ITS	873.ITS	992.ITS	901.ITS	938.ITS	996.ITS	937.ITS	956.ITS	917.ITS	906.ITS	928.ITS	897.ITS	922.ITS	977.ITS	847.ITS	961.ITS	907.ITS	983.ITS	993.ITS	921.ITS	861.ITS	908.ITS	943.ITS	866.ITS	913.ITS	852.ITS	863.ITS	881.ITS	853.ITS	981.ITS	998.ITS	966.ITS	888.ITS	878.ITS	968.ITS	962.ITS	876.ITS	978.ITS	892.ITS	877.ITS	958.ITS	991.ITS	896.ITS	893.ITS	948.ITS	963.ITS	871.ITS	926.ITS	942.ITS	886.ITS	868.ITS	856.ITS	911.ITS	971.ITS	973.ITS	891.ITS	951.ITS	941.ITS	947.ITS	933.ITS	846.ITS	1001.ITS	882.ITS	898.ITS	862.ITS	857.ITS	912.ITS	923.ITS	932.ITS	952.ITS	916.ITS	976.ITS	946.ITS
k__Fungi; p__Ascomycota; c__Lecanoromycetes;Other;Other;Other	7.83555840876e-05	0.00014218088378	0.000103833174699	7.75351034456e-05	0.00012349620894	9.14413941687e-05	0.000278721375914	8.85027089157e-05	0.000140078236289	9.4334322642e-05	5.48476438761e-05	9.31915808852e-05	0.000112382938856	0.000108318555588	7.04313371602e-05	0.000116136496661	0.000127025788258	0.000148505010399	0.000111823414921	0.000134048577575	7.30452727842e-05	7.92127456316e-05	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	8.46417537771e-05	0.000113177070182	0.000112430522562	7.25534703237e-05	0.000117975127348	0.000106791526932	7.95441913874e-05	0.000190052826319	9.71004952228e-05	0.000162528679647	9.39141254023e-05	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000139712434082	8.48053721197e-05	0.000126068827698	0.000107972416104	9.54720083725e-05	7.97731054915e-05	0.00012230864535	6.29579986205e-05	6.82846256875e-05	5.77611380748e-05	9.23262522517e-05	0.000101899793607	0.000113321154317	0.000228555150869	0.00010193807327	7.88459035494e-05	8.5482651528e-05	7.65933110778e-05	6.60631496385e-05	9.68590985177e-05	7.08807985121e-05	7.71157971465e-05	6.79252156355e-05	0.000136293503228	0.000122527435645	0.000108149245959	8.14836292449e-05	7.61226704348e-05	8.19583336242e-05	8.56064044531e-05	6.43199467585e-05	8.55670154597e-05	6.93200753571e-05	6.35810207818e-05	8.5505473979e-05	0.000108352461269	0.000105710273726	0.000102804163634	9.15326842875e-05	7.71073898219e-05	0.000143734508802	0.000103898559823	6.34619958277e-05	0.000122129411313	5.56844285897e-05	9.62288053011e-05	6.92768903036e-05	0.000141454061756	9.62532355188e-05	0.000134678431803	7.0923331427e-05	7.81041890045e-05	0.000184366106169	0.000114180357269	9.31441771961e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Rhizodermea	7.83555840876e-05	0.00014218088378	0.000172834838565	7.75351034456e-05	0.00012349620894	9.14413941687e-05	0.000278721375914	8.85027089157e-05	0.000140078236289	9.4334322642e-05	5.48476438761e-05	9.31915808852e-05	0.000112382938856	0.000108318555588	7.04313371602e-05	0.000116136496661	0.000127025788258	0.000148505010399	0.000111823414921	0.000134048577575	7.30452727842e-05	7.92127456316e-05	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	8.46417537771e-05	0.000113177070182	0.000112430522562	7.25534703237e-05	0.000117975127348	0.000106791526932	7.95441913874e-05	0.000190052826319	9.71004952228e-05	0.000162528679647	9.39141254023e-05	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000139712434082	8.48053721197e-05	6.29675692954e-05	0.000107972416104	9.54720083725e-05	7.97731054915e-05	0.00012230864535	6.29579986205e-05	6.82846256875e-05	5.77611380748e-05	9.23262522517e-05	0.000101899793607	0.000113321154317	0.00013064762958	0.000127341430701	0.000131409839249	0.000256174847071	7.65933110778e-05	0.000132266560741	9.68590985177e-05	7.08807985121e-05	7.71157971465e-05	6.79252156355e-05	0.000136293503228	0.000122527435645	0.000108149245959	8.14836292449e-05	7.61226704348e-05	8.19583336242e-05	6.42048033398e-05	6.43199467585e-05	8.55670154597e-05	6.93200753571e-05	6.35810207818e-05	8.5505473979e-05	0.000144469948359	0.000105710273726	0.000102804163634	9.15326842875e-05	7.71073898219e-05	0.000143734508802	0.000103898559823	6.34619958277e-05	0.000122129411313	5.56844285897e-05	9.62288053011e-05	6.92768903036e-05	0.000141454061756	0.000353337248858	0.000134678431803	7.0923331427e-05	7.81041890045e-05	7.89422145504e-05	0.000114180357269	9.31441771961e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Articulospora	0.000339623517949	0.000852785343011	0.0188701914465	0.00292449651256	0.00205735825716	0.000761722246572	0.00111488550365	0.000412824737766	0.000653698436015	0.00113331372541	0.0029795880317	0.00208285648664	0.00662140485035	0.000397168037154	0.000469393186703	0.00042583382109	0.00583509544532	0.000742525051996	0.00668222064683	0.000491511451107	0.000267832666875	0.000764971188035	0.00097802146172	0.00307212868507	0.00200783720149	0.00153570045149	0.00163865357074	0.000603491655877	0.00108777716555	0.000822813530859	0.000668400880232	0.00128060279675	0.0080591395766	0.0010130174233	0.000808863513475	0.000812130689465	0.00372007608839	0.00241766621691	0.000759500431969	0.000485748363367	0.000977544910621	0.000876770884243	0.00113488682749	0.000395898859046	0.00398071948833	0.000292501386802	0.00110039075548	0.00258041185457	0.000660809604849	0.000307998473595	0.00338412351904	0.00037363257656	0.00083186388758	0.00457266703529	0.00664740123653	0.00118277225377	0.00495171231583	0.000766338366392	0.000661402934438	0.000581052419061	0.00158315499012	0.00061733569669	0.000678531081879	0.000863047961179	0.000449267264032	0.000937865683214	0.000298773307231	0.000964703810717	0.000300513889955	0.00412975688191	0.000642928931531	0.00650890664521	0.00175537735129	0.00146432085548	0.000854783293841	0.00299981528485	0.00430528094637	0.0029169317257	0.000885300248029	0.00218188049082	0.000527026532275	0.00221793190192	0.00403973788776	0.000895358025976	0.00100190854267	0.000545195056194	0.00057716126542	0.00089528262566	0.00565533739518	0.00192953846071	0.000875699859689	0.00171771360855	0.000711150353157	0.000608961905434	0.000651715410161
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Crocicreas	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	9.90033402662e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	5.09690366349e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	9.41544331392e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Hymenoscyphus	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	0.000235704536754	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Cadophora	7.83555840876e-05	0.00014218088378	0.000103833174699	7.75351034456e-05	0.00012349620894	0.000274227725339	0.000278721375914	8.85027089157e-05	0.000140078236289	9.4334322642e-05	5.48476438761e-05	9.31915808852e-05	0.000112382938856	0.000108318555588	7.04313371602e-05	0.000116136496661	0.000127025788258	0.000148505010399	0.000111823414921	0.000134048577575	7.30452727842e-05	7.92127456316e-05	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	0.000112945524945	0.000113177070182	0.000112430522562	7.25534703237e-05	0.000117975127348	0.000106791526932	5.96581435406e-05	0.000190052826319	9.71004952228e-05	0.000162528679647	9.39141254023e-05	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000139712434082	0.000311132513375	6.29675692954e-05	0.000107972416104	9.54720083725e-05	7.97731054915e-05	0.00012230864535	6.29579986205e-05	6.82846256875e-05	5.77611380748e-05	9.23262522517e-05	0.000101899793607	0.000113321154317	9.79075212892e-05	7.64535549523e-05	7.88459035494e-05	8.5482651528e-05	7.65933110778e-05	6.60631496385e-05	9.68590985177e-05	7.08807985121e-05	7.71157971465e-05	6.79252156355e-05	0.00018172467097	0.000122527435645	0.000108149245959	8.14836292449e-05	7.61226704348e-05	8.19583336242e-05	6.42048033398e-05	6.43199467585e-05	8.55670154597e-05	6.93200753571e-05	6.35810207818e-05	8.5505473979e-05	0.000108352461269	0.000105710273726	0.00013718135211	9.15326842875e-05	7.71073898219e-05	0.000478512368927	0.000103898559823	6.34619958277e-05	0.000122129411313	5.56844285897e-05	9.62288053011e-05	6.92768903036e-05	0.000141454061756	9.62532355188e-05	0.000134678431803	7.0923331427e-05	7.81041890045e-05	7.89422145504e-05	0.000114180357269	9.31441771961e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Calloria	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	8.45490119295e-05	4.95016701331e-05	7.4667651789e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	9.94939765671e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	5.09690366349e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Hyphodiscus	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	0.000365572662341	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	8.82244609822e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Tetracladium	7.83555840876e-05	0.00014218088378	0.000103833174699	7.75351034456e-05	0.00012349620894	9.14413941687e-05	0.000371628501218	8.85027089157e-05	0.000140078236289	9.4334322642e-05	5.48476438761e-05	9.31915808852e-05	0.000112382938856	0.000108318555588	9.39084495469e-05	0.000116136496661	0.000127025788258	0.000148505010399	0.000111823414921	0.000134048577575	7.30452727842e-05	7.92127456316e-05	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	8.46417537771e-05	0.000113177070182	0.000112430522562	7.25534703237e-05	0.000117975127348	0.000106791526932	5.96581435406e-05	0.000190052826319	9.71004952228e-05	0.000162528679647	9.39141254023e-05	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000139712434082	8.48053721197e-05	6.29675692954e-05	0.000107972416104	9.54720083725e-05	0.000478386982774	0.00012230864535	6.29579986205e-05	6.82846256875e-05	5.77611380748e-05	9.23262522517e-05	0.000101899793607	0.000113321154317	9.79075212892e-05	7.64535549523e-05	7.88459035494e-05	8.5482651528e-05	7.65933110778e-05	6.60631496385e-05	9.68590985177e-05	7.08807985121e-05	7.71157971465e-05	6.79252156355e-05	0.000136293503228	0.000122527435645	0.000108149245959	8.14836292449e-05	7.61226704348e-05	8.19583336242e-05	6.42048033398e-05	6.43199467585e-05	8.55670154597e-05	6.93200753571e-05	6.35810207818e-05	8.5505473979e-05	0.000108352461269	0.000105710273726	0.000102804163634	9.15326842875e-05	7.71073898219e-05	0.000143734508802	0.000103898559823	6.34619958277e-05	0.000122129411313	0.000148433070724	9.62288053011e-05	6.92768903036e-05	0.000141454061756	0.000160524238854	0.000134678431803	7.0923331427e-05	7.81041890045e-05	7.89422145504e-05	0.000114180357269	9.31441771961e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Cistella	5.22370560584e-05	9.47872558535e-05	0.000138334006632	0.000491709959826	0.000329192953577	6.09609294458e-05	0.000185814250609	5.90018059438e-05	0.000233463727148	6.2889548428e-05	0.000201049616849	9.31915808852e-05	0.00119710212228	7.22123703917e-05	4.69542247735e-05	7.74243311073e-05	0.000422879906556	9.90033402662e-05	0.000111942123429	8.9365718383e-05	4.86968485228e-05	5.28084970877e-05	7.81825251205e-05	7.15288133065e-05	8.19790950705e-05	5.03248093372e-05	5.64278358514e-05	7.54513801215e-05	7.49536817082e-05	4.83689802158e-05	7.86500848984e-05	7.11943512879e-05	9.94939765671e-05	0.000126701884212	6.47336634818e-05	0.000108352453098	6.26094169349e-05	4.56327436231e-05	0.000138090987631	6.93770399959e-05	9.31416227216e-05	5.65369147465e-05	4.19783795303e-05	7.19816107357e-05	6.36480055817e-05	5.31820703277e-05	8.15390969003e-05	0.00014683537456	6.83571146745e-05	0.000173222484754	9.23262522517e-05	6.79331957383e-05	7.55474362111e-05	0.000163283470009	5.09690366349e-05	5.25639356996e-05	8.53916156904e-05	5.10622073852e-05	0.000242582202335	6.45727323451e-05	4.72538656747e-05	5.1410531431e-05	4.52834770903e-05	9.08623354851e-05	8.16849570967e-05	0.000108149245959	5.43224194966e-05	5.07484469566e-05	5.46388890828e-05	4.28032022265e-05	4.28799645057e-05	8.56578509326e-05	4.62133835714e-05	8.48421901515e-05	5.70036493193e-05	7.22349741794e-05	7.04735158171e-05	6.85361090894e-05	6.1021789525e-05	5.14049265479e-05	9.58230058683e-05	6.92657065487e-05	6.34619958277e-05	8.1419607542e-05	0.000111310118331	6.41525368674e-05	4.61845935357e-05	9.4302707837e-05	6.41688236792e-05	8.97856212021e-05	4.72822209513e-05	5.20694593364e-05	5.26281430336e-05	7.61202381793e-05	6.20961181307e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnum	7.83555840876e-05	0.00014218088378	0.000207445896798	7.75351034456e-05	0.00012349620894	9.14413941687e-05	0.000278721375914	8.85027089157e-05	0.000140078236289	9.4334322642e-05	5.48476438761e-05	9.31915808852e-05	0.000112382938856	0.000108318555588	7.04313371602e-05	0.000116136496661	0.000127025788258	0.000148505010399	0.000111823414921	0.000134048577575	7.30452727842e-05	7.92127456316e-05	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	8.46417537771e-05	0.000113177070182	0.000112430522562	7.25534703237e-05	0.000117975127348	0.000106791526932	0.000119380024414	0.000190052826319	9.71004952228e-05	0.000162528679647	9.39141254023e-05	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000139712434082	8.48053721197e-05	6.29675692954e-05	0.000107972416104	9.54720083725e-05	7.97731054915e-05	0.00012230864535	6.29579986205e-05	6.82846256875e-05	5.77611380748e-05	9.23262522517e-05	0.000101899793607	0.000113321154317	9.79075212892e-05	7.64535549523e-05	7.88459035494e-05	0.000170783231381	7.65933110778e-05	6.60631496385e-05	9.68590985177e-05	7.08807985121e-05	7.71157971465e-05	6.79252156355e-05	0.000136293503228	0.000122527435645	0.000108149245959	8.14836292449e-05	7.61226704348e-05	8.19583336242e-05	6.42048033398e-05	6.43199467585e-05	8.55670154597e-05	6.93200753571e-05	6.35810207818e-05	8.5505473979e-05	0.000108352461269	0.000105710273726	0.000102804163634	9.15326842875e-05	7.71073898219e-05	0.000143734508802	0.000103898559823	6.34619958277e-05	0.000122129411313	5.56844285897e-05	9.62288053011e-05	6.92768903036e-05	0.000141454061756	9.62532355188e-05	0.000134678431803	7.0923331427e-05	7.81041890045e-05	7.89422145504e-05	0.000114180357269	9.31441771961e-05
k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Microscypha	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	0.000113952687453	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
